"[[統合失調症の認知機能障害とは何か]]","注意・作業記憶・実行機能・処理速度の低下が生活機能に与える影響を解説する","content/03_精神医学/疾患・症候群"
"[[統合失調症の前駆期とは何か]]","発症前にみられる軽微な精神病症状や機能低下を早期支援の観点から整理する","content/03_精神医学/疾患・症候群"
"[[初回エピソード精神病とは何か]]","初めて明確な精神病症状を呈した段階での評価・鑑別・早期介入を解説する","content/03_精神医学/疾患・症候群"
"[[急性一過性精神病性障害とは何か]]","急性発症し短期間で軽快する精神病性障害を統合失調症との違いから整理する","content/03_精神医学/疾患・症候群"
"[[短期精神病性障害とは何か]]","短期間の妄想・幻覚・解体症状を示す病態をストレス因子との関連から解説する","content/03_精神医学/疾患・症候群"
"[[妄想性障害とは何か]]","比較的体系化された妄想を主症状とし全般的機能が保たれやすい疾患を整理する","content/03_精神医学/疾患・症候群"
"[[被害型妄想性障害とは何か]]","迫害や監視を確信する妄想が中心となる病態を臨床対応の注意点とともに解説する","content/03_精神医学/疾患・症候群"
"[[嫉妬型妄想性障害とは何か]]","パートナーの不貞を確信する妄想が対人関係や暴力リスクに及ぼす影響を整理する","content/03_精神医学/疾患・症候群"
"[[被愛型妄想性障害とは何か]]","相手が自分を愛していると確信する病態をストーキングリスクと関連づけて解説する","content/03_精神医学/疾患・症候群"
"[[身体型妄想性障害とは何か]]","身体の異常や病気を妄想的に確信する病態を心気症状との違いから整理する","content/03_精神医学/疾患・症候群"
"[[統合失調感情障害とは何か]]","統合失調症症状と気分エピソードが併存する疾患を診断上のポイントから解説する","content/03_精神医学/疾患・症候群"
"[[統合失調型パーソナリティ障害とは何か]]","奇異な思考・知覚体験・対人不安を特徴とする病態を精神病性障害との連続性から整理する","content/03_精神医学/疾患・症候群"
"[[緊張病とは何か]]","昏迷・拒絶・常同・興奮などの精神運動症状を呈する症候群を鑑別と治療から整理する","content/03_精神医学/疾患・症候群"
"[[悪性緊張病とは何か]]","発熱や自律神経症状を伴い生命に関わる緊張病を悪性症候群との鑑別から解説する","content/03_精神医学/疾患・症候群"
"[[遅発性精神病とは何か]]","中高年以降に初発する精神病症状を認知症・身体疾患・薬剤性との鑑別から整理する","content/03_精神医学/疾患・症候群"
"[[産褥期精神病とは何か]]","出産後に急性発症する重篤な精神病状態を気分障害・自他害リスクと関連づけて解説する","content/03_精神医学/疾患・症候群"
"[[薬剤性精神病とは何か]]","ステロイドやドパミン作動薬などにより生じる精神病症状を評価と対応から整理する","content/03_精神医学/疾患・症候群"
"[[物質誘発性精神病とは何か]]","覚醒剤・大麻・アルコールなどの物質使用に伴う精神病症状を解説する","content/03_精神医学/疾患・症候群"
"[[器質性精神病とは何か]]","脳疾患や全身疾患を背景に出現する精神病症状を見逃さないための視点を整理する","content/03_精神医学/疾患・症候群"
"[[共有精神病性障害とは何か]]","密接な関係にある他者へ妄想的信念が共有される病態を解説する","content/03_精神医学/疾患・症候群"
"[[統合失調症の再発とは何か]]","服薬中断・ストレス・睡眠障害などが再燃に関わる仕組みと予防を整理する","content/03_精神医学/疾患・症候群"
"[[治療抵抗性統合失調症とは何か]]","十分な抗精神病薬治療でも改善しにくい病態をクロザピン適応を含めて解説する","content/03_精神医学/疾患・症候群"
"[[うつ病とは何か]]","抑うつ気分や興味喪失を中核とし身体症状や認知症状も伴う気分障害を整理する","content/03_精神医学/疾患・症候群"
"[[大うつ病性障害とは何か]]","一定期間持続する抑うつエピソードを中心に診断・重症度・機能障害を解説する","content/03_精神医学/疾患・症候群"
"[[持続性抑うつ障害とは何か]]","慢性的な抑うつ気分が続く病態を気分変調症との関連から整理する","content/03_精神医学/疾患・症候群"
"[[メランコリー型うつ病とは何か]]","強い快感消失・日内変動・精神運動症状を特徴とするうつ病亜型を解説する","content/03_精神医学/疾患・症候群"
"[[非定型うつ病とは何か]]","気分反応性・過眠・過食・鉛様麻痺・拒絶過敏性を特徴とする病態を整理する","content/03_精神医学/疾患・症候群"
"[[精神病性うつ病とは何か]]","罪業妄想や貧困妄想などを伴う重症うつ病を自殺リスクとともに解説する","content/03_精神医学/疾患・症候群"
"[[産後うつ病とは何か]]","出産後に生じる抑うつ症状を母子関係・睡眠・支援体制の観点から整理する","content/03_精神医学/疾患・症候群"
"[[季節性うつ病とは何か]]","季節変動を伴う抑うつエピソードを光環境や概日リズムと関連づけて解説する","content/03_精神医学/疾患・症候群"
"[[双極性障害とは何か]]","躁・軽躁・うつのエピソードを繰り返す気分障害を診断と治療の観点から整理する","content/03_精神医学/疾患・症候群"
"[[双極I型障害とは何か]]","明確な躁エピソードを呈する双極性障害をうつ病との鑑別から解説する","content/03_精神医学/疾患・症候群"
"[[双極II型障害とは何か]]","軽躁エピソードとうつエピソードを特徴とする病態を診断の難しさとともに整理する","content/03_精神医学/疾患・症候群"
"[[気分循環性障害とは何か]]","軽いうつ症状と軽躁症状が慢性的に変動する病態を解説する","content/03_精神医学/疾患・症候群"
"[[躁病エピソードとは何か]]","気分高揚・活動性増加・誇大性・睡眠欲求低下を中心に躁状態を整理する","content/03_精神医学/疾患・症候群"
"[[軽躁病エピソードとは何か]]","機能障害が比較的軽い気分高揚状態を見逃さないための評価を解説する","content/03_精神医学/疾患・症候群"
"[[混合性特徴とは何か]]","うつ症状と躁症状が同時に存在する状態を自殺リスクや治療選択と関連づけて整理する","content/03_精神医学/疾患・症候群"
"[[急速交代型双極性障害とは何か]]","気分エピソードが短期間に反復する病態を予後・治療反応の観点から解説する","content/03_精神医学/疾患・症候群"
"[[気分障害における自殺リスクとは何か]]","うつ病・双極性障害で自殺リスクが高まる要因と評価法を整理する","content/03_精神医学/疾患・症候群"
"[[治療抵抗性うつ病とは何か]]","複数の治療に反応しにくいうつ病を鑑別・併存症・治療戦略から解説する","content/03_精神医学/疾患・症候群"
"[[難治性双極性障害とは何か]]","再発を繰り返し機能低下を伴う双極性障害の評価と治療課題を整理する","content/03_精神医学/疾患・症候群"
"[[月経前不快気分障害とは何か]]","月経周期に伴う気分症状と生活障害をホルモン変動との関連から解説する","content/03_精神医学/疾患・症候群"
"[[抑うつを伴う適応障害とは何か]]","明確なストレス因子に続く抑うつ反応をうつ病との違いから整理する","content/03_精神医学/疾患・症候群"
"[[身体疾患による気分障害とは何か]]","甲状腺疾患や神経疾患などが気分症状を起こす病態を解説する","content/03_精神医学/疾患・症候群"
"[[薬剤性うつ症状とは何か]]","薬剤や物質が抑うつ症状を誘発する可能性を評価する視点を整理する","content/03_精神医学/疾患・症候群"
"[[喪失反応と大うつ病はどう違うのか]]","悲嘆反応とうつ病性エピソードの鑑別を臨床的特徴から解説する","content/03_精神医学/疾患・症候群"
"[[複雑性悲嘆とは何か]]","喪失後の悲嘆が長期化し生活機能を妨げる病態を整理する","content/03_精神医学/疾患・症候群"
"[[不安症群とは何か]]","過剰な恐怖や不安と回避行動を特徴とする疾患群を概観する","content/03_精神医学/疾患・症候群"
"[[全般不安症とは何か]]","多領域への過剰な心配が持続する病態を身体症状や認知的特徴から整理する","content/03_精神医学/疾患・症候群"
"[[パニック症とは何か]]","反復するパニック発作と予期不安・回避を特徴とする疾患を解説する","content/03_精神医学/疾患・症候群"
"[[広場恐怖症とは何か]]","逃げにくい場所や助けが得にくい状況への恐怖と回避を整理する","content/03_精神医学/疾患・症候群"
"[[社交不安症とは何か]]","他者からの評価を恐れて社会的場面を避ける病態を解説する","content/03_精神医学/疾患・症候群"
"[[限局性恐怖症とは何か]]","特定の対象や状況に対する強い恐怖と回避を整理する","content/03_精神医学/疾患・症候群"
"[[分離不安症とは何か]]","愛着対象から離れることへの過剰な不安を発達段階と関連づけて解説する","content/03_精神医学/疾患・症候群"
"[[選択性緘黙とは何か]]","特定場面で話せなくなる病態を不安症との関係から整理する","content/03_精神医学/疾患・症候群"
"[[強迫症とは何か]]","強迫観念と強迫行為が苦痛や生活障害を引き起こす疾患を解説する","content/03_精神医学/疾患・症候群"
"[[身体醜形症とは何か]]","外見上の欠点へのとらわれが著しい苦痛を生む疾患を整理する","content/03_精神医学/疾患・症候群"
"[[ためこみ症とは何か]]","物を捨てられず生活空間や機能に障害をきたす病態を解説する","content/03_精神医学/疾患・症候群"
"[[抜毛症とは何か]]","反復的に毛を抜く行動とその緊張緩和機能を整理する","content/03_精神医学/疾患・症候群"
"[[皮膚むしり症とは何か]]","皮膚を繰り返しむしる行動が損傷や苦痛を生む疾患を解説する","content/03_精神医学/疾患・症候群"
"[[PTSDとは何か]]","外傷体験後の侵入症状・回避・認知気分変化・過覚醒を整理する","content/03_精神医学/疾患・症候群"
"[[急性ストレス障害とは何か]]","外傷後早期に出現するストレス症状をPTSDとの違いから解説する","content/03_精神医学/疾患・症候群"
"[[複雑性PTSDとは何か]]","長期反復性トラウマに伴う情動調整困難や対人関係障害を整理する","content/03_精神医学/疾患・症候群"
"[[適応障害とは何か]]","明確なストレス因子への反応として情緒や行動の症状が出る病態を解説する","content/03_精神医学/疾患・症候群"
"[[解離症群とは何か]]","意識・記憶・自己感覚・知覚の統合が障害される疾患群を概観する","content/03_精神医学/疾患・症候群"
"[[解離性同一性症とは何か]]","複数の自己状態と記憶の断絶を特徴とする疾患を解説する","content/03_精神医学/疾患・症候群"
"[[解離性健忘とは何か]]","重要な自伝的情報を想起できない病態をトラウマとの関連から整理する","content/03_精神医学/疾患・症候群"
"[[離人感現実感消失症とは何か]]","自己や外界の現実感が変化する体験が持続する病態を解説する","content/03_精神医学/疾患・症候群"
"[[身体症状症とは何か]]","身体症状への過度な思考・感情・行動が苦痛を生む疾患を整理する","content/03_精神医学/疾患・症候群"
"[[病気不安症とは何か]]","重大な病気への強い心配が持続する病態を解説する","content/03_精神医学/疾患・症候群"
"[[変換症とは何か]]","神経学的症状が心理社会的要因と関連して出現する病態を整理する","content/03_精神医学/疾患・症候群"
"[[作為症とは何か]]","病者役割を得るために症状を偽装または誘発する病態を解説する","content/03_精神医学/疾患・症候群"
"[[虚偽性障害とは何か]]","明白な外的利得なしに病気を装う行動を評価の難しさとともに整理する","content/03_精神医学/疾患・症候群"
"[[詐病とは何か]]","外的利得を目的として症状を意図的に偽装する状態を臨床評価から解説する","content/03_精神医学/疾患・症候群"
"[[摂食障害群とは何か]]","摂食行動・体重・体形へのこだわりを特徴とする疾患群を概観する","content/03_精神医学/疾患・症候群"
"[[神経性やせ症とは何か]]","低体重・肥満恐怖・体形認知の歪みを中心に病態を整理する","content/03_精神医学/疾患・症候群"
"[[神経性過食症とは何か]]","過食と代償行動が反復する疾患を身体合併症とともに解説する","content/03_精神医学/疾患・症候群"
"[[過食性障害とは何か]]","代償行動を伴わない反復的過食を特徴とする病態を整理する","content/03_精神医学/疾患・症候群"
"[[回避制限性食物摂取症とは何か]]","体形へのこだわりを伴わず食物摂取が制限される病態を解説する","content/03_精神医学/疾患・症候群"
"[[異食症とは何か]]","非栄養物を反復摂取する行動を発達や身体リスクとともに整理する","content/03_精神医学/疾患・症候群"
"[[反芻症とは何か]]","食物の逆流と再咀嚼が反復する摂食関連疾患を解説する","content/03_精神医学/疾患・症候群"
"[[睡眠覚醒障害群とは何か]]","不眠・過眠・概日リズム障害・睡眠時随伴症などを概観する","content/03_精神医学/疾患・症候群"
"[[不眠障害とは何か]]","入眠困難・中途覚醒・早朝覚醒による日中機能障害を整理する","content/03_精神医学/疾患・症候群"
"[[過眠障害とは何か]]","過度の眠気や長時間睡眠を主症状とする病態を解説する","content/03_精神医学/疾患・症候群"
"[[ナルコレプシーとは何か]]","睡眠発作・情動脱力発作・睡眠麻痺などを特徴とする睡眠障害を整理する","content/03_精神医学/疾患・症候群"
"[[概日リズム睡眠覚醒障害とは何か]]","体内時計と社会的時間のずれにより睡眠障害が生じる病態を解説する","content/03_精神医学/疾患・症候群"
"[[睡眠時随伴症とは何か]]","睡眠中の異常行動や体験を含む疾患群を整理する","content/03_精神医学/疾患・症候群"
"[[レム睡眠行動障害とは何か]]","夢内容に一致した行動が睡眠中に出る病態を神経変性疾患との関連から解説する","content/03_精神医学/疾患・症候群"
"[[むずむず脚症候群とは何か]]","下肢の不快感と動かしたい衝動を特徴とする睡眠関連運動障害を整理する","content/03_精神医学/疾患・症候群"
"[[物質使用障害とは何か]]","物質使用の制御困難・有害な使用継続・耐性や離脱を特徴とする疾患を概観する","content/03_精神医学/疾患・症候群"
"[[アルコール使用障害とは何か]]","飲酒制御困難と健康・社会生活への悪影響を中心に病態を整理する","content/03_精神医学/疾患・症候群"
"[[アルコール離脱とは何か]]","断酒や減酒後に出現する振戦・発汗・不眠・けいれんなどを解説する","content/03_精神医学/疾患・症候群"
"[[振戦せん妄とは何か]]","アルコール離脱の重症型として意識障害や自律神経症状を伴う状態を整理する","content/03_精神医学/疾患・症候群"
"[[ウェルニッケ脳症とは何か]]","チアミン欠乏により意識障害・眼球運動障害・運動失調を来す病態を解説する","content/03_精神医学/疾患・症候群"
"[[コルサコフ症候群とは何か]]","アルコール関連の記憶障害と作話を特徴とする病態を整理する","content/03_精神医学/疾患・症候群"
"[[覚醒剤使用障害とは何か]]","覚醒剤による依存・精神病症状・身体リスクを整理する","content/03_精神医学/疾患・症候群"
"[[大麻使用障害とは何か]]","大麻使用に伴う依存・不安・精神病リスクを解説する","content/03_精神医学/疾患・症候群"
"[[オピオイド使用障害とは何か]]","鎮痛薬や違法オピオイドの使用制御困難と離脱・過量摂取リスクを整理する","content/03_精神医学/疾患・症候群"
"[[鎮静薬使用障害とは何か]]","ベンゾジアゼピンなどの乱用・依存・離脱を解説する","content/03_精神医学/疾患・症候群"
"[[カフェイン関連障害とは何か]]","カフェイン過量摂取や離脱による不安・不眠・身体症状を整理する","content/03_精神医学/疾患・症候群"
"[[ニコチン使用障害とは何か]]","喫煙やニコチン摂取の依存形成と離脱症状を解説する","content/03_精神医学/疾患・症候群"
"[[ギャンブル障害とは何か]]","物質を伴わない依存としての賭博行動の制御困難を整理する","content/03_精神医学/疾患・症候群"
"[[ゲーム行動症とは何か]]","ゲームへの制御困難と生活機能障害を特徴とする病態を解説する","content/03_精神医学/疾患・症候群"
"[[インターネット依存とは何か]]","オンライン活動の制御困難と睡眠・学業・対人関係への影響を整理する","content/03_精神医学/疾患・症候群"
"[[依存症における渇望とは何か]]","物質や行動への強い欲求が再使用や再発に関わる仕組みを解説する","content/03_精神医学/疾患・症候群"
"[[発達障害群とは何か]]","神経発達上の特性により学習・社会性・行動調整に困難を生じる疾患群を概観する","content/03_精神医学/疾患・症候群"
"[[自閉スペクトラム症とは何か]]","社会的コミュニケーションの困難と限定反復行動を特徴とする神経発達症を整理する","content/03_精神医学/疾患・症候群"
"[[ADHDとは何か]]","不注意・多動性・衝動性を特徴とする神経発達症を解説する","content/03_精神医学/疾患・症候群"
"[[限局性学習症とは何か]]","読字・書字・算数など特定領域の学習困難を整理する","content/03_精神医学/疾患・症候群"
"[[知的発達症とは何か]]","知的機能と適応機能の制限を特徴とする発達症を解説する","content/03_精神医学/疾患・症候群"
"[[発達性協調運動症とは何か]]","運動の不器用さや協調困難が生活や学業に影響する病態を整理する","content/03_精神医学/疾患・症候群"
"[[チック症とは何か]]","突然で反復的な運動または音声チックを特徴とする疾患を解説する","content/03_精神医学/疾患・症候群"
"[[トゥレット症とは何か]]","運動チックと音声チックが持続する神経発達症を整理する","content/03_精神医学/疾患・症候群"
"[[発達性言語症とは何か]]","言語理解や表出の発達に困難を示す疾患を解説する","content/03_精神医学/疾患・症候群"
"[[社会的コミュニケーション症とは何か]]","語用論的コミュニケーションの困難を中心とする病態を整理する","content/03_精神医学/疾患・症候群"
"[[反抗挑発症とは何か]]","怒りっぽさ・反抗・挑発的行動が持続する小児青年期の疾患を解説する","content/03_精神医学/疾患・症候群"
"[[素行症とは何か]]","他者の権利や社会規範を反復して侵害する行動パターンを整理する","content/03_精神医学/疾患・症候群"
"[[間欠爆発症とは何か]]","衝動的な攻撃行動が反復する疾患を解説する","content/03_精神医学/疾患・症候群"
"[[窃盗症とは何か]]","必要性ではなく衝動に駆られて盗む行動が反復する疾患を整理する","content/03_精神医学/疾患・症候群"
"[[放火症とは何か]]","火をつけたい衝動や緊張解放を伴う反復的放火行動を解説する","content/03_精神医学/疾患・症候群"
"[[神経認知障害群とは何か]]","認知機能低下を主徴とする疾患群をせん妄・軽度・重度に分けて概観する","content/03_精神医学/疾患・症候群"
"[[軽度認知障害とは何か]]","認知機能低下はあるが日常生活自立が大きく保たれる状態を解説する","content/03_精神医学/疾患・症候群"
"[[認知症とは何か]]","認知機能低下により日常生活に支障をきたす症候群を整理する","content/03_精神医学/疾患・症候群"
"[[アルツハイマー型認知症とは何か]]","記憶障害を中心に進行する代表的認知症を病理と症状から解説する","content/03_精神医学/疾患・症候群"
"[[血管性認知症とは何か]]","脳血管障害に関連して認知機能が低下する病態を整理する","content/03_精神医学/疾患・症候群"
"[[レビー小体型認知症とは何か]]","認知変動・幻視・パーキンソニズムを特徴とする認知症を解説する","content/03_精神医学/疾患・症候群"
"[[前頭側頭型認知症とは何か]]","人格変化・行動異常・言語障害を中心に呈する認知症を整理する","content/03_精神医学/疾患・症候群"
"[[パーキンソン病認知症とは何か]]","パーキンソン病経過中に出現する認知機能障害を解説する","content/03_精神医学/疾患・症候群"
"[[ハンチントン病に伴う精神症状とは何か]]","舞踏運動・認知低下・気分症状を伴う遺伝性神経疾患を整理する","content/03_精神医学/疾患・症候群"
"[[高次脳機能障害とは何か]]","脳損傷後の記憶・注意・遂行機能・社会的行動の障害を解説する","content/03_精神医学/疾患・症候群"
"[[てんかんに伴う精神症状とは何か]]","発作前後や発作間欠期にみられる気分・精神病・認知症状を整理する","content/03_精神医学/疾患・症候群"
"[[頭部外傷後精神症状とは何か]]","外傷性脳損傷後の認知・気分・行動変化を解説する","content/03_精神医学/疾患・症候群"
"[[脳腫瘍に伴う精神症状とは何か]]","腫瘍部位や脳圧変化に関連する人格変化・認知症状・精神病症状を整理する","content/03_精神医学/疾患・症候群"
"[[内分泌疾患に伴う精神症状とは何か]]","甲状腺・副腎・糖代謝異常などが気分や認知に及ぼす影響を解説する","content/03_精神医学/疾患・症候群"
"[[パーソナリティ障害群とは何か]]","長期にわたる認知・感情・対人関係・衝動制御の偏りを概観する","content/03_精神医学/疾患・症候群"
"[[境界性パーソナリティ障害とは何か]]","感情不安定性・対人関係の揺れ・衝動性を特徴とする病態を整理する","content/03_精神医学/疾患・症候群"
"[[自己愛性パーソナリティ障害とは何か]]","誇大性・賞賛欲求・共感性の乏しさを特徴とする病態を解説する","content/03_精神医学/疾患・症候群"
"[[反社会性パーソナリティ障害とは何か]]","他者の権利を侵害する行動パターンと衝動性を整理する","content/03_精神医学/疾患・症候群"
"[[演技性パーソナリティ障害とは何か]]","注目を求める行動や感情表出の誇張を特徴とする病態を解説する","content/03_精神医学/疾患・症候群"
"[[妄想性パーソナリティ障害とは何か]]","他者への不信や疑念が持続する対人様式を整理する","content/03_精神医学/疾患・症候群"
"[[シゾイドパーソナリティ障害とは何か]]","対人関係への関心の乏しさや感情表出の少なさを特徴とする病態を解説する","content/03_精神医学/疾患・症候群"
"[[回避性パーソナリティ障害とは何か]]","批判や拒絶への過敏さにより対人関係を避ける病態を整理する","content/03_精神医学/疾患・症候群"
"[[依存性パーソナリティ障害とは何か]]","他者に世話や判断を過度に委ねる傾向を特徴とする病態を解説する","content/03_精神医学/疾患・症候群"
"[[強迫性パーソナリティ障害とは何か]]","秩序・完全主義・統制へのこだわりが柔軟性を損なう病態を整理する","content/03_精神医学/疾患・症候群"
"[[パーソナリティ機能の障害とは何か]]","自己同一性・自己方向性・共感・親密性の障害としてパーソナリティ病理を解説する","content/03_精神医学/疾患・症候群"
"[[パーソナリティ障害と発達特性はどう鑑別するのか]]","対人困難や感情調整困難の背景を発達症と比較して整理する","content/03_精神医学/疾患・症候群"
"[[パーソナリティ障害と双極性障害はどう鑑別するのか]]","気分変動の時間経過や誘因を比較して診断上の違いを解説する","content/03_精神医学/疾患・症候群"
"[[パーソナリティ障害と複雑性PTSDはどう関係するのか]]","情動調整困難や対人問題をトラウマ歴と関連づけて整理する","content/03_精神医学/疾患・症候群"
"[[自傷を伴う境界性パーソナリティ障害とは何か]]","感情調整や対人不安に関連する自傷行為を病態理解から解説する","content/03_精神医学/疾患・症候群"
"[[性別違和とは何か]]","自己の性同一性と出生時に割り当てられた性の不一致による苦痛を整理する","content/03_精神医学/疾患・症候群"
"[[性機能障害群とは何か]]","性欲・興奮・オルガズム・疼痛に関わる障害を概観する","content/03_精神医学/疾患・症候群"
"[[勃起障害とは何か]]","勃起の達成や維持の困難を身体・心理・薬剤要因から解説する","content/03_精神医学/疾患・症候群"
"[[早漏とは何か]]","射精コントロールの困難と苦痛を伴う性機能障害を整理する","content/03_精神医学/疾患・症候群"
"[[女性オルガズム障害とは何か]]","オルガズムの遅延・欠如・強度低下を心理身体的要因から解説する","content/03_精神医学/疾患・症候群"
"[[性欲低下障害とは何か]]","性的関心や欲求の低下が苦痛を伴う状態を整理する","content/03_精神医学/疾患・症候群"
"[[性交疼痛症とは何か]]","性交時の疼痛や恐怖が性機能と関係性に与える影響を解説する","content/03_精神医学/疾患・症候群"
"[[パラフィリア症群とは何か]]","非典型的な性的関心が苦痛や他者被害と結びつく場合を整理する","content/03_精神医学/疾患・症候群"
"[[窃視症とは何か]]","同意のない他者を覗く行為に性的興奮を伴う病態を解説する","content/03_精神医学/疾患・症候群"
"[[露出症とは何か]]","同意のない他者へ性器を露出する行為を特徴とする病態を整理する","content/03_精神医学/疾患・症候群"
"[[小児性愛障害とは何か]]","小児への持続的性的関心がある場合の評価と安全管理を解説する","content/03_精神医学/疾患・症候群"
"[[サディズム障害とは何か]]","他者の苦痛に性的興奮を伴い被害につながる病態を整理する","content/03_精神医学/疾患・症候群"
"[[マゾヒズム障害とは何か]]","自身の苦痛や屈辱に性的興奮を伴い苦痛や危険を生む場合を解説する","content/03_精神医学/疾患・症候群"
"[[フェティシズム障害とは何か]]","特定物品や身体部位への性的焦点化が苦痛や機能障害を生む病態を整理する","content/03_精神医学/疾患・症候群"
"[[服装倒錯障害とは何か]]","異性装に伴う性的興奮が苦痛や機能障害をもたらす場合を解説する","content/03_精神医学/疾患・症候群"
"[[破壊的衝動制御素行症群とは何か]]","怒り・攻撃・規範違反を中心とする疾患群を概観する","content/03_精神医学/疾患・症候群"
"[[自殺関連行動障害とは何か]]","自殺企図や反復的自殺関連行動を診断横断的に評価する枠組みを整理する","content/03_精神医学/疾患・症候群"
"[[非自殺性自傷とは何か]]","死ぬ意図なく身体を傷つける行動を感情調整や対人機能から解説する","content/03_精神医学/疾患・症候群"
"[[自傷行為を伴う疾患には何があるのか]]","境界性パーソナリティ障害・うつ病・発達症などとの関連を整理する","content/03_精神医学/疾患・症候群"
"[[攻撃行動を伴う精神疾患には何があるのか]]","精神病・躁状態・物質使用・認知症などをリスク評価の観点から解説する","content/03_精神医学/疾患・症候群"
"[[精神科救急でみる疾患・症候群には何があるのか]]","せん妄・精神病・躁状態・自殺危機・薬物中毒などを概観する","content/03_精神医学/疾患・症候群"
"[[中毒性精神障害とは何か]]","物質や薬剤による意識・認知・気分・行動の変化を整理する","content/03_精神医学/疾患・症候群"
"[[離脱性精神障害とは何か]]","物質中止後に生じる不安・不眠・せん妄・けいれんなどを解説する","content/03_精神医学/疾患・症候群"
"[[薬剤性アカシジアとは何か]]","抗精神病薬などで生じる内的焦燥と自殺リスクを整理する","content/03_精神医学/疾患・症候群"
"[[悪性症候群とは何か]]","抗精神病薬などに関連する発熱・筋強剛・意識障害を伴う重篤な症候群を解説する","content/03_精神医学/疾患・症候群"
"[[セロトニン症候群とは何か]]","セロトニン作用増強により生じる精神症状・自律神経症状・神経筋症状を整理する","content/03_精神医学/疾患・症候群"
"[[抗コリン性せん妄とは何か]]","抗コリン薬や過量服薬に伴う意識障害・幻覚・自律神経症状を解説する","content/03_精神医学/疾患・症候群"
"[[ステロイド精神病とは何か]]","副腎皮質ステロイド使用に伴う躁症状・うつ症状・精神病症状を整理する","content/03_精神医学/疾患・症候群"
"[[甲状腺機能亢進症に伴う精神症状とは何か]]","不安・不眠・焦燥・気分変動などを身体疾患として鑑別する視点を解説する","content/03_精神医学/疾患・症候群"
"[[甲状腺機能低下症に伴う精神症状とは何か]]","抑うつ・認知低下・精神運動制止などを身体疾患との関連から整理する","content/03_精神医学/疾患・症候群"
"[[自己免疫性脳炎に伴う精神症状とは何か]]","急性精神病症状や意識障害を伴う病態を見逃さないための視点を解説する","content/03_精神医学/疾患・症候群"
"[[抗NMDA受容体脳炎とは何か]]","精神症状・けいれん・自律神経症状を伴う自己免疫性脳炎を整理する","content/03_精神医学/疾患・症候群"
"[[PANDASとは何か]]","感染後に強迫症状やチックが急性発症する小児病態を解説する","content/03_精神医学/疾患・症候群"
"[[PANSとは何か]]","急性発症の強迫症状や摂食制限を伴う小児神経精神症候群を整理する","content/03_精神医学/疾患・症候群"
"[[せん妄と認知症はどう違うのか]]","急性変動性の意識障害と慢性進行性の認知低下を比較して解説する","content/03_精神医学/疾患・症候群"
"[[うつ病と認知症はどう鑑別するのか]]","仮性認知症や高齢者うつを認知症と区別する評価を整理する","content/03_精神医学/疾患・症候群"
"[[双極性障害とうつ病はどう鑑別するのか]]","軽躁歴・家族歴・抗うつ薬反応・病相経過から鑑別する視点を解説する","content/03_精神医学/疾患・症候群"
